Id,iso,_1st Administrative Level Name,lat,lon
573,CHL,Maule,-35.57615174,-71.41651923
574,CHL,Region Metropolitana,-33.58542774,-70.65403413
575,CHL,Tarapacá,-19.70583442,-69.46105724
576,CHL,Valparaíso,-32.65406716,-71.40897885
577,CHN,Anhui,31.82578578,117.2262303
578,CHN,Beijing,40.18491424,116.4106716
579,CHN,Fujian,26.07911435,117.9909536
580,CHN,Gansu,37.82078853,100.9338741
581,CHN,Guangdong,23.33544857,113.4152826
582,CHN,Guangxi,23.82741111,108.7872336
583,CHN,Guizhou,26.81518193,106.8740991
584,CHN,Hainan,19.1955339,109.7458309
585,CHN,Hebei,39.54574152,116.1300572
586,CHN,Heilongjiang,47.84154242,127.7823601
587,CHN,Henan,33.88259147,113.613553
588,CHN,Hubei,30.97599381,112.2690854
589,CHN,Hunan,27.60697559,111.7084469
590,CHN,Jiangsu,32.97338841,119.4557011
591,CHN,Jiangxi,27.61366263,115.7208219
592,CHN,Jilin,43.66440546,126.1940038
593,CHN,Liaoning,41.2989153,122.6076547
594,CHN,Nei Mongol,44.08639626,113.914487
595,CHN,Ningxia,37.27093385,106.1648622
596,CHN,Qinghai,35.74928713,96.00369367
597,CHN,Shaanxi,35.19516893,108.870582
598,CHN,Shandong,36.35199896,118.1509191
599,CHN,Shanghai,31.19660493,121.4545605
600,CHN,Shanxi,37.57589684,112.2919732
601,CHN,Sichuan,30.61575411,102.7099641
602,CHN,Taiwan,24.15114,120.70541
603,CHN,Tianjin,39.31040129,117.3330018
604,CHN,Xinjiang,41.11201625,85.20432982
605,CHN,Xizang (Tibet),31.69251554,88.1290658
606,CHN,Yunnan,24.97600288,101.4894025
607,CHN,Zhejiang,29.17951244,120.0888388
608,CIV,Agnéby,6.072568989,-3.988690453
609,CIV,Bafing,8.382229689,-7.621396276
610,CIV,Bas-Sassandra,5.357015521,-6.74933003
611,CIV,Denguélé,9.645646416,-7.391993155
612,CIV,Dix-Huit Montagnes,7.400192652,-7.701771524
613,CIV,Fromager,6.221313373,-5.863714784
614,CIV,Haut-Sassandra,7.022499022,-6.602601383
615,CIV,Lacs,6.904799135,-5.08775546
616,CIV,Lagunes,5.599801355,-4.380476422
617,CIV,Marahoué,7.109965895,-5.893338986
618,CIV,Moyen-Cavally,6.417551501,-7.594213231
619,CIV,Moyen-Comoé,6.701005998,-3.422338409
620,CIV,N'zi-Comoé,7.100434926,-4.235428087
621,CIV,Savanes,9.566286431,-5.56060284
622,CIV,Sud-Bandama,5.666801418,-5.447710963
623,CIV,Sud-Comoé,5.512717976,-3.123282739
624,CIV,Vallée du Bandama,8.270286244,-4.945209032
625,CIV,Worodougou,8.367637565,-6.401597233
626,CIV,Zanzan,8.670076475,-3.347545723
627,CL-,Clipperton island,10.30285597,-109.2168599
628,CMR,Adamaoua,6.842134126,13.12589121
629,CMR,Centre,4.667680604,11.82701259
630,CMR,Est,3.801183698,14.21282305
631,CMR,Extrême-Nord,11.07140091,14.51660766
632,CMR,Littoral,4.267273204,10.11997862
633,CMR,Nord,8.468483424,13.9442613
634,CMR,Nord-Ouest,6.370149435,10.36300154
635,CMR,Ouest,5.508937906,10.65582562
636,CMR,Sud,2.759657587,11.56929292
637,CMR,Sud-Ouest,5.202518893,9.292152646
638,COD,Bandundu,-4.401811427,18.36302312
639,COD,Bas-Congo,-5.290775406,14.31764122
640,COD,Equateur,1.043513907,20.60453323
641,COD,Kasai-Occidental,-5.410834002,21.62328086
642,COD,Kasai-Oriental,-4.544647049,23.94429647
643,COD,Katanga,-8.749800924,26.40350188
644,COD,Kinshasa,-4.448898319,15.92668868
645,COD,Kivu,-2.52691161,27.42279832
646,COD,Maniema,-2.91667,25.91667
647,COD,Nord-Kivu,-0.66667,28.75
648,COD,Orientale,2.092647201,26.36593218
649,COD,Sud-Kivu,-3.16667,28.25
650,COG,Bouenza,-4.066210982,13.56148074
651,COG,Cuvette,-0.588526911,16.01203827
652,COG,Cuvette-Ouest,0.069240005,14.63310268
653,COG,Kouilou,-4.229074854,11.94094319
654,COG,Lékoumou,-3.098966334,13.49958937
655,COG,Likouala,1.927567896,17.45393308
656,COG,Niari,-3.143837452,12.51141241
657,COG,Plateaux,-2.099110519,15.3876025
658,COG,Pool,-3.691468921,15.02601619
659,COG,Sangha,1.380007205,15.38215515
660,COL,Amazonas,-1.554385946,-71.49178608
661,COL,Antioquia,6.910416693,-75.59169711
662,COL,Arauca ,6.547832828,-70.95462028
663,COL,Atlántico,10.71712161,-74.90317639
664,COL,Bogota,4.25,-74.18333
665,COL,Bolívar,8.712907467,-74.51445715
666,COL,Boyacá,5.759532188,-73.12176347
667,COL,Caldas,5.332028029,-75.33899912
668,COL,Caquetá,0.776007316,-73.98605937
669,COL,Casanare,5.368557678,-71.62288976
670,COL,Cauca,2.38624019,-76.85724838
671,COL,Cesar,9.518462032,-73.53626462
672,COL,Chocó,5.987357327,-76.97111853
673,COL,Córdoba,8.350557443,-75.7995984
674,COL,Cundinamarca,4.764670359,-74.12572224
675,COL,Guainía,2.709873632,-68.82399047
676,COL,Guaviare,1.897604876,-72.12678881
677,COL,Huila,2.539038995,-75.63988681
678,COL,La Gujira,11.45658715,-72.455167
679,COL,Magdalena,10.18911827,-74.26465262
680,COL,Meta,3.318787123,-72.96614801
681,COL,Nariño,1.562547603,-77.86738824
682,COL,Norte de Santander,8.077473206,-72.889328
683,COL,Putumayo,0.451259812,-75.8776753
684,COL,Quindío,4.478233509,-75.6901826
685,COL,Risaralda,5.068082082,-75.92144949
686,COL,San Andrés y Providencia,12.95185523,-81.52318733
687,COL,Santander,6.675394068,-73.51501536
688,COL,Sucre,9.062981494,-75.12276562
689,COL,Tolima,4.044151971,-75.26617086
690,COL,Valle del Cauca,3.868855477,-76.53174503
691,COL,Vaupés,0.601072122,-70.5679998
692,COL,Vichada,4.680443022,-69.41520229
693,COM,Mwali,-12.2220938,44.43615502
694,COM,Njazídja,-11.66258061,43.35420889
695,COM,Nzwani,-12.32546404,43.73323708
696,CPV,Boa Vista,16.09843368,-22.81411922
697,CPV,Brava,14.85893731,-24.7031701
698,CPV,Maio,15.21801143,-23.16062185
699,CPV,Mosteiros,15.00252599,-24.33866498
700,CPV,Paúl,17.11644741,-25.0115852
701,CPV,Porto Novo,17.02722428,-25.19619032
702,CPV,Praia,14.96466013,-23.59133809
703,CPV,Ribeira Grande,17.14106111,-25.12461846
704,CPV,Sal,16.73721254,-22.93143948
705,CPV,Santa Catarina,15.10521722,-23.70282153
706,CPV,Santa Cruz,15.10213306,-23.56780589
707,CPV,Sào Domingos,15.02067313,-23.52354309
708,CPV,Sào Filipe,14.91303332,-24.39373785
709,CPV,Sào Miguel,15.19350382,-23.64164288
710,CPV,Sào Nicolau,16.61409713,-24.30757546
711,CPV,Sào Vicente,16.84553127,-24.9678216
712,CPV,Tarrafal,15.26585788,-23.71860494
713,CRI,Alajuela,10.56323,-84.61024524
714,CRI,Cartago,9.81867653,-83.68154227
715,CRI,Guanacaste,10.44955036,-85.39463609
716,CRI,Heredia,10.41998681,-84.01499706
717,CRI,Limón,9.949288775,-83.34558186
718,CRI,Puntarenas,9.154026596,-83.72393186
719,CRI,San José,9.607932482,-83.98936589
720,CUB,Camagüey,21.37727974,-77.85925889
721,CUB,Ciego de Ávila,21.9921297,-78.62322979
722,CUB,Cienfuegos,22.2221399,-80.45097689
723,CUB,Ciudad de la Habana,23.06652848,-82.28799289
724,CUB,Granma,20.28165117,-76.90352669
725,CUB,Guantánamo,20.22295279,-74.887077
726,CUB,Holguín,20.7663961,-75.9005144
727,CUB,Isla de la Juventud,21.67737322,-82.76621693
728,CUB,La Habana,22.86340759,-82.22776204
729,CUB,Las Tunas,21.00367767,-77.01553726
730,CUB,Matanzas,22.60573281,-81.21729391
731,CUB,Pinar del Río,22.43722096,-83.71573501
732,CUB,Sancti Spíritus,21.9657307,-79.40293901
733,CUB,Santiago de Cuba,20.19555668,-75.90127168
734,CUB,Villa Clara,22.53838756,-80.00458734
735,CYM,Bodden Town,19.27229567,-81.279738
736,CYM,Cayman Brac,19.72018933,-79.79866291
737,CYM,East End,19.32426295,-81.13016305
738,CYM,George Town,19.29088066,-81.35932739
739,CYM,Little Cayman,19.68462762,-80.04026045
740,CYM,North Side,19.31650232,-81.23998264
741,CYM,West Bay,19.36706526,-81.38579151
742,CYP,Famagusta,35.28520374,33.91534002
743,CYP,Kyrenia,35.30430135,33.23525554
744,CYP,Larnaca,34.90943572,33.48601238
745,CYP,Limassol,34.77589818,32.94835117
746,CYP,Nicosia,35.08175308,33.10585347
747,CYP,Paphos,34.90595994,32.52570748
748,CZE,Jihoceský,49.09345094,14.43962858
749,CZE,Jihomoravský,49.07814673,16.66256986
750,CZE,Karlovarský,50.17035086,12.76477135
751,CZE,Kraj Vysocina,49.40736022,15.68993725
752,CZE,Královéhradecký,50.38505547,15.86513662
753,CZE,Liberecký,50.70127024,14.9924603
754,CZE,Moravskoslezský,49.83548279,17.95531542
755,CZE,Olomoucký,49.77837793,17.18923709
756,CZE,Pardubický,49.9003826,16.18862665
757,CZE,Plzenský,49.59218195,13.23418728
758,CZE,Prague,50.06369859,14.47640272
759,CZE,Stredoceský,49.99726135,14.55541546
760,CZE,Ústecký,50.52620073,13.85117365
761,CZE,Zlínský,49.2396539,17.77021841
762,DEU,Baden-Württemberg,48.54189242,9.05144112
763,DEU,Bayern,48.94621069,11.42234448
764,DEU,Berlin,52.4993363,13.40878222
765,DEU,Brandenburg,52.47328025,13.39906636
766,DEU,Bremen,53.11214432,8.786234497
767,DEU,Hamburg,53.55456803,10.02720904
768,DEU,Hessen,50.60221272,9.039438018
769,DEU,Mecklenburg-Vorpommern,53.75312018,12.53758378
770,DEU,Niedersachsen,52.77034433,9.169924003
771,DEU,Nordrhein-Westfalen,51.47667337,7.566528454
772,DEU,Rheinland-Pfalz,49.91652331,7.453644962
773,DEU,Saarland,49.39115879,6.957207895
774,DEU,Sachsen,51.05125501,13.35413619
775,DEU,Sachsen-Anhalt,52.01193723,11.70549564
776,DEU,Schleswig-Holstein,54.18882681,9.805828025
777,DEU,Thüringen,50.90297495,11.03048454
778,DJI,Ali Sabieh,11.23782247,42.9060946
779,DJI,Dikhil,11.3631045,42.19910095
780,DJI,Djibouti,11.50868778,43.00654907
781,DJI,Obock,12.27893746,43.08595477
782,DJI,Tadjourah,12.00455475,42.53491063
783,DMA,Saint Andrew,15.54106506,-61.35060138
784,DMA,Saint David,15.41305895,-61.28209355
785,DMA,Saint George,15.30800325,-61.34352707
786,DMA,Saint John,15.57184668,-61.43991379
787,DMA,Saint Joseph,15.44603476,-61.38380036
788,DMA,Saint Luke,15.25458416,-61.36364574
789,DMA,Saint Mark,15.22575079,-61.35117204
790,DMA,Saint Patrick,15.28206252,-61.29158885
791,DMA,Saint Paul,15.36751079,-61.36473553
792,DMA,Saint Peter,15.50539952,-61.44531008
793,DNK,Århus,56.28744944,10.16174756
794,DNK,Bornholm,55.1244969,14.91043141
795,DNK,Copenhagen,55.73462263,12.41577502
796,DNK,Frederiksborg,55.93943461,12.18677166
797,DNK,Fyn,55.27168654,10.3699027
798,DNK,North Jutland,57.10467176,9.920350578
799,DNK,Ribe,55.5917122,8.709065165
800,DNK,Ringkøbing,56.1996136,8.654197772
801,DNK,Roskilde,55.55181954,12.05064386
802,DNK,South Jutland,55.11039326,9.23600586
803,DNK,Storstrøm,54.97421146,11.78314832
804,DNK,Vejle,55.76250609,9.530092102
805,DNK,Vestsjælland,55.54657359,11.50370206
806,DNK,Viborg,56.64757637,9.073654962
807,DOM,Azua,18.58090935,-70.83344126
808,DOM,Baoruco,18.51471768,-71.33349703
809,DOM,Barahona,18.17210312,-71.21023823
810,DOM,Dajabón,19.43992985,-71.59454629
811,DOM,Distrito Nacional,18.48186694,-69.94084612
812,DOM,Duarte,19.24300523,-70.0857949
813,DOM,El Seibo,18.8189744,-69.05739133
814,DOM,Elias Pina ,19,-71.58333
815,DOM,Espaillat,19.53385508,-70.396713
816,DOM,Hato Mayor,18.86350695,-69.38269818
817,DOM,Independencia,18.42634535,-71.61785969
818,DOM,La Altagarcia,18.56723592,-68.66053828
819,DOM,La Romana,18.50711372,-68.9784715
820,DOM,La Vega,19.05250657,-70.63141981
821,DOM,María Trinidad Sánchez,19.44407074,-69.98408653
822,DOM,Monseñor Nouel,18.89325975,-70.41846208
823,DOM,Monte Plata,18.83332027,-69.80664714
824,DOM,Pedernales,17.96015043,-71.52993423
825,DOM,Peravia ,18.33418081,-70.36944601
826,DOM,Puerto Plata,19.74329867,-70.79875814
827,DOM,Salcedo,19.40896859,-70.36788729
828,DOM,Samaná,19.22816025,-69.49528592
829,DOM,San Cristóbal,18.51992233,-70.20895616
830,DOM,San José de Ocoa,18.61039988,-70.49731789
831,DOM,San Juan,18.88031027,-71.28607198
832,DOM,San Pedro de Macorís,18.54867309,-69.37113298
833,DOM,Sánchez Ramírez,19.01849513,-70.14430307
834,DOM,Santiago,19.32284331,-70.90328748
835,DOM,Santiago Rodríguez,19.38253057,-71.30952342
836,DOM,Santo Domingo,18.56396058,-69.85786911
837,DOM,Valverde,19.57989799,-71.03409828
838,DZA,Adrar,26.0137782,-0.619886132
839,DZA,Aïn Defla,36.18433872,2.066976466
840,DZA,Aïn Témouchent,35.35085319,-1.055487924
841,DZA,Alger,36.70560004,3.056623002
842,DZA,Annaba,36.83823956,7.542946304
843,DZA,Batna,35.41968944,5.874551211
844,DZA,Béchar,30.06751111,-2.469133457
845,DZA,Béjaïa,36.57642642,4.83586606
846,DZA,Biskra,34.46879742,5.334959255
847,DZA,Blida,36.49217393,2.919619161
848,DZA,Bordj Bou Arréridj,36.0811311,4.714836777
849,DZA,Bouira,36.25275436,3.843517651
850,DZA,Boumerdès,36.72869008,3.63867557
851,DZA,Chlef,36.23805783,1.256389656
852,DZA,Constantine,36.34831889,6.68794104
853,DZA,Djelfa,34.38684963,3.533815844
854,DZA,El Bayadh,32.56540107,0.911588552
855,DZA,El Oued,33.2801901,7.000937615
856,DZA,El Tarf,36.71347134,8.146472468
857,DZA,Ghardaïa,31.17999516,3.177278593
858,DZA,Guelma,36.39577488,7.395679492
859,DZA,Illizi,26.78429246,8.316549121
860,DZA,Jijel,36.70123345,5.970617099
861,DZA,Khenchela,34.98241356,6.996474885
862,DZA,Laghouat,33.60757125,2.729551055
863,DZA,Mascara,35.39167356,0.159258028
864,DZA,Médéa,35.97889716,2.92329771
865,DZA,Mila,36.29331699,6.145845103
866,DZA,Mostaganem,35.98739408,0.333109783
867,DZA,M'Sila,35.28760257,4.258620441
868,DZA,Naâma,33.3047168,-0.768271818
869,DZA,Oran,35.64879289,-0.59859061
870,DZA,Ouargla,31.12827396,6.11520747
871,DZA,Oum el Bouaghi,35.83645815,7.065273598
872,DZA,Relizane,35.80080094,0.801321684
873,DZA,Saïda,34.73743195,0.281194625
874,DZA,Sétif,36.13737686,5.438340741
875,DZA,Sidi Bel Abbès,34.70694243,-0.502861519
876,DZA,Skikda,36.782351,6.833359891
877,DZA,Souk Ahras,36.14932912,7.883546709
878,DZA,Tamanghasset,23.90952026,4.664533376
879,DZA,Tébessa,35.06201322,7.855478483
880,DZA,Tiaret,34.96510884,1.530423902
881,DZA,Tindouf,27.69669141,-6.062753392
882,DZA,Tipaza,36.51941918,2.218892108
883,DZA,Tissemsilt,35.7573574,1.811680055
884,DZA,Tizi Ouzou,36.67475672,4.20409254
885,DZA,Tlemcen,34.72707538,-1.404015654
886,ECU,Azuay,-3.01380939,-79.14645986
887,ECU,Bolivar,-1.590535745,-79.10231809
888,ECU,Canar,-2.52945565,-79.02443801
889,ECU,Carchi,0.74040503,-78.04864567
890,ECU,Chimborazo,-1.968476599,-78.71593693
891,ECU,Cotopaxi,-0.861126051,-78.85504485
892,ECU,El Oro,-3.508036307,-79.82623051
893,ECU,Esmeraldas,0.716117417,-79.21573647
894,ECU,Galapagos,-0.549251064,-90.89894523
895,ECU,Guayas,-2.123465094,-80.01346948
896,ECU,Imbabura,0.405881635,-78.35585817
897,ECU,Loja,-4.088739675,-79.65455134
898,ECU,Los Rios,-1.344184671,-79.48693418
899,ECU,Manabi,-0.75216504,-80.1346407
900,ECU,Morona-Santiago,-2.562549287,-78.00575051
901,ECU,Napo,-0.66667,-77.833333
902,ECU,Orellana,-0.732701428,-76.90437207
903,ECU,Pastaza,-1.707528317,-76.87324654
904,ECU,Pichincha,-0.153038376,-78.78109871
905,ECU,Santa Elena,-2.08333,-80.58333
906,ECU,Santo Domingo de los Tsachilas,-0.33333,-79.25
907,ECU,Sucumbios,-0.015340988,-76.56287464
908,ECU,Tungurahua,-1.290867109,-78.50471574
909,ECU,Zamora-Chinchipe,-4.169320608,-78.90215593
910,EGY,Ad Daqahliyah,31.12076134,31.63582959
911,EGY,Al Bahr al Ahmar,25.41891942,33.31497523
912,EGY,Al Buhayrah,30.60914124,30.30038078
913,EGY,Al Fayyum,29.31104736,30.57117009
914,EGY,Al Gharbiyah,30.83823998,31.06975505
915,EGY,Al Iskandariyah,30.83909503,29.80082218
916,EGY,Al Isma`iliyah,30.54592639,32.3160717
917,EGY,Al Jizah,28.84674085,29.54006247
918,EGY,Al Minufiyah,30.46837556,31.00172374
919,EGY,Al Minya,28.1175473,30.08424026
920,EGY,Al Qahirah,29.99553054,31.61960658
921,EGY,Al Qalyubiyah,30.27026374,31.25979845
922,EGY,Al Wadi al Jadid,24.77127507,28.60249211
923,EGY,As Suways,29.64598015,32.30599304
924,EGY,Ash Sharqiyah,30.68592644,31.77431674
925,EGY,Aswan,23.22144683,32.57945552
926,EGY,Asyut,27.1877728,31.17712039
927,EGY,Bani Suwayf,28.96073228,30.60970862
928,EGY,Bur Sa`id,31.07251494,32.47830727
929,EGY,Dumyat,31.35926043,31.71625386
930,EGY,Janub Sina',29.00630357,33.80417499
931,EGY,Kafr ash Shaykh,31.30110318,30.92121473
932,EGY,Matruh,29.69806439,26.97238416
933,EGY,Qina,25.84514253,32.58629905
934,EGY,Shamal Sina',30.41431543,33.74889878
935,EGY,Suhaj,26.50328156,31.81152553
936,ERI,Anseba,15.33285112,38.87734566
937,ERI,Debub,16.16268504,39.04069839
938,ERI,Debubawi Keyih Bahri,13.7524865,41.63752833
939,ERI,Gash Barka,15.19189084,37.42157462
940,ERI,Maekel,14.8218432,38.94089392
941,ERI,Semenawi Keyih Bahri,16.45065062,37.76650236
942,ESH,Boujdour,25.17553964,-13.4617663
943,ESH,Es Semara,26.80896563,-10.49328076
944,ESH,Laayoune,26.59591013,-12.99954047
945,ESH,Oued el Dahab,22.86993695,-14.49504727
946,ESP,Andalucía,37.46357463,-4.57403339
947,ESP,Aragón,41.52005958,-0.660222914
948,ESP,Cantabria,43.19696748,-4.031487068
949,ESP,Castilla y Léon,41.75434856,-4.781911128
950,ESP,Castilla-La Mancha,39.58109755,-3.004583248
951,ESP,Cataluña,41.7985483,1.528837029
952,ESP,Ceuta y Melilla,35.73642856,-4.707626152
953,ESP,Comunidad de Madrid,40.49520095,-3.717006002
954,ESP,Comunidad Foral de Navarra,42.66777002,-1.647464405
955,ESP,Comunidad Valenciana,39.40144689,-0.554572791
956,ESP,Extremadura,39.19140932,-6.150691792
957,ESP,Galicia,42.75687178,-7.911249607
958,ESP,Islas Baleares,39.57270555,2.91020184
959,ESP,Islas Canarias,28.34387598,-15.66662107
960,ESP,La Rioja,42.27507546,-2.517176875
961,ESP,País Vasco,43.04350904,-2.616810669
962,ESP,Principado de Asturias,43.29231944,-5.992996685
963,ESP,Región de Murcia,38.00201634,-1.485118034
964,EST,Harju,59.30566139,24.91959326
965,EST,Hiiu,58.88692483,22.63794914
966,EST,Ida-Viru,59.17124478,27.3486896
967,EST,Jàµgeva,58.71905525,26.56243682
968,EST,Järva,58.93936399,25.66846851
969,EST,Lääne,58.89538791,23.76406293
970,EST,Lääne-Viru,59.25872691,26.35180703
971,EST,Pàµlva,58.04024653,27.17498933
972,EST,Pärnu,58.39346145,24.59408804
973,EST,Rapla,58.92160584,24.70079406
974,EST,Saare,58.39340082,22.5452636
975,EST,Tartu,58.38697765,26.81057493
976,EST,Vàµru,57.75041045,26.92678248
977,EST,Valga,57.92493034,26.17969676
978,EST,Viljandi,58.33305777,25.60764826
979,ETH,Addis Ababa,8.977970172,38.78598168
980,ETH,Afar,12.07359552,40.77445614
981,ETH,Amhara,11.58094832,38.05230899
982,ETH,Benishangul Gumuz,10.5602811,35.48154842
983,ETH,Dire Dawa,9.608660641,42.00556158
984,ETH,Gambela,7.820503654,34.2228974
985,ETH,Harari,9.291956592,42.17484719
986,ETH,Oromia,7.514219974,38.71541446
987,ETH,Somali,6.92962558,43.33859428
988,ETH,"Southern Nations, Nationalities and Peoples ",6.475072301,36.75324144
989,ETH,Tigray,13.78881891,38.44242552
990,FIN,Eastern Finland,62.64471813,28.38367559
991,FIN,Lapland,67.730553,26.32987057
992,FIN,Oulu,64.79428028,27.4011355
993,FIN,Southern Finland,60.75365755,26.4334521
994,FIN,Western Finland,62.08441728,23.70092369
995,FJI,Central,-17.95573481,178.240417
996,FJI,Eastern,-18.38051188,70.11221635
997,FJI,Northern,-16.60782081,175.0351244
998,FJI,Rotuma,-12.50316528,177.080375
999,FJI,Western,-17.74220378,177.764625
1000,FRA,Alsace,48.33597269,7.439859243
1001,FRA,Aquitaine,44.36719426,-0.232707424
1002,FRA,Auvergne,45.65107869,3.170107357
1003,FRA,Basse-Normandie,48.94444547,-0.505157001
1004,FRA,Bourgogne,47.24179289,4.145239505
1005,FRA,Bretagne,48.18416712,-2.833359152
1006,FRA,Centre,47.48801955,1.689430062
1007,FRA,Champagne-Ardenne,48.73091335,4.536918728
1008,FRA,Corse,42.15147514,9.105593309
1009,FRA,Franche-Comté,47.19783906,6.08457095
1010,FRA,Haute-Normandie,49.40178474,1.029965238
1011,FRA,Île-de-France,48.72145145,2.498621568
1012,FRA,Languedoc-Roussillon,43.5884774,3.198360205
1013,FRA,Limousin,45.77960663,1.702729746
1014,FRA,Lorraine,48.75786658,6.149089774
1015,FRA,Midi-Pyrénées,43.77433318,1.463854295
1016,FRA,Nord-Pas-de-Calais,50.47281663,2.716879807
1017,FRA,Pays de la Loire,47.49207536,-0.812734659
1018,FRA,Picardie,49.6512535,2.813171915
1019,FRA,Poitou-Charentes,46.17552644,-0.085434584
1020,FRA,Provence-Alpes-Côte-d'Azur,43.9560706,6.037810396
1021,FRA,Rhône-Alpes,45.43975278,5.34321808
1022,FRO,Eysturoyar,62.21666658,-6.858420561
1023,FRO,Norderøerne,62.2867037,-6.541207647
1024,FRO,Sandoyar,61.83842363,-6.780939701
1025,FRO,Streymoyar,62.13121885,-6.995609548
1026,FRO,Suðuroyar,61.53428395,-6.831381599
1027,FRO,Vågø,62.09499603,-7.27216295
1028,FSM,Chuuk,7.208830692,151.7850852
1029,FSM,Kosrae,5.310200785,162.9765978
1030,FSM,Pohnpei,6.845521219,158.0667613
1031,FSM,Yap,9.350639331,138.941416
1032,GAB,Estuaire,0.305483924,10.03677122
1033,GAB,Haut-Ogooué,-1.32666028,13.72507885
1034,GAB,Moyen-Ogooué,-0.444454739,10.57126592
1035,GAB,Ngounié,-1.653642753,11.19841116
1036,GAB,Nyanga,-3.044341187,11.10636535
1037,GAB,Ogooué-Ivindo,0.472054387,12.85385503
1038,GAB,Ogooué-Lolo,-0.852287193,12.61726813
1039,GAB,Ogooué-Maritime,-1.604723057,9.665314162
1040,GAB,Wouleu-Ntem,1.403292107,11.95274159
1041,GBR,England,52.58979369,-1.461067756
1042,GBR,Northern Ireland,54.60900338,-6.693526708
1043,GBR,Scotland,56.83967214,-4.190645108
1044,GBR,Wales,52.33684368,-3.761613296
1045,GEO,Abkhazia,43.1037563,41.18145172
1046,GEO,Ajaria,41.64885393,42.08188973
1047,GEO,Guria,41.96392337,42.1457984
1048,GEO,Imereti,42.15691868,42.95529817
1049,GEO,Kakheti,41.76068415,45.78057072
1050,GEO,Kvemo Kartli,41.49391246,44.50687635
1051,GEO,Mtskheta-Mtianeti,42.29462742,44.74343421
1052,GEO,Racha-Lechkhumi-Kvemo Svaneti,42.64531474,43.15852385
1053,GEO,Samegrelo-Zemo Svaneti,42.69772081,42.27527038
1054,GEO,Samtskhe-Javakheti,41.53792817,43.32539952
1055,GEO,Shida Kartli,42.10666315,44.00797323
1056,GEO,Tbilisi,41.70169632,44.83289438
1057,GHA,Ashanti,6.803615696,-1.448572501
1058,GHA,Brong Ahafo,7.7060884,-1.657978163
1059,GHA,Central,5.560964249,-1.197225781
1060,GHA,Eastern,6.412756781,-0.450589274
1061,GHA,Greater Accra ,5.821748054,0.065873427
1062,GHA,Northern,9.353757406,-0.966658238
1063,GHA,Upper East,10.77765198,-0.820530774
1064,GHA,Upper West,10.3960602,-2.209540079
1065,GHA,Volta,7.269001772,0.392035016
1066,GHA,Western,5.752793509,-2.415957615
1067,GIB,Gibraltar,36.13650291,-5.349237509
1068,GIN,Boké,11.35962329,-13.7680824
1069,GIN,Conarky,9.626656458,-13.571537
1070,GIN,Faranah,10.49002703,-10.6581517
1071,GIN,Kankan,10.58366602,-9.336101849
1072,GIN,Kindia,10.21672431,-13.12096122
1073,GIN,Labé,11.75340526,-12.01757532
1074,GIN,Mamou,10.66939898,-12.07571797
1075,GIN,Nzérékoré,8.437315593,-8.899059911
1076,GLP,Basse-Terre,16.15444039,-61.67878154
1077,GLP,Pointe-à-Pitre,16.24539334,-61.38539148
1078,GLP,Saint-Martin et Saint-Barthélémy,18.02664414,-62.99110522
1079,GMB,Banjul,13.44924484,-16.6519765
1080,GMB,Central River,13.58333,-14.91667
1081,GMB,Lower River,13.38429733,-15.74009606
1082,GMB,North Bank,13.50561556,-16.00793159
1083,GMB,Upper River,13.39001276,-14.16682342
1084,GMB,Western,13.24328934,-16.39297816
1085,GNB,Bafatá,12.16169467,-14.70757079
1086,GNB,Biombo,11.87635684,-15.7805844
1087,GNB,Bissau,11.87564323,-15.61065176
1088,GNB,Bolama,11.31109446,-16.00442646
1089,GNB,Cacheu,12.1942465,-16.04149254
1090,GNB,Gabú,12.16324756,-14.11020271
1091,GNB,Oio,12.28584015,-15.27077125
1092,GNB,Quinara,11.66393573,-15.18687126
1093,GNB,Tombali,11.32992122,-14.98958561
1094,GNQ,Annobón,-1.435717262,5.629833409
1095,GNQ,Bioko Norte,3.671684383,8.789542898
1096,GNQ,Bioko Sur,3.4143559,8.635861749
1097,GNQ,Centro Sur,1.479198215,10.4259395
1098,GNQ,Kié-Ntem,2.012247019,10.94990224
1099,GNQ,Litoral,1.518078146,9.847230717
1100,GNQ,Wele-Nzás,1.502441782,10.99842341
1101,GRC,Anatoliki Makedonia kai Thraki,41.16329551,25.14042738
1102,GRC,Attiki,37.82709345,23.59607049
1103,GRC,Ayion Oros,40.26779544,24.19470701
1104,GRC,Dytiki Ellada,38.27417317,21.5683489
1105,GRC,Dytiki Makedonia,40.34046981,21.45452132
1106,GRC,Ionioi Nisoi,38.62180102,20.42811226
1107,GRC,Ipeiros,39.58241012,20.76545165
1108,GRC,Kentriki Makedonia,40.73235591,22.93666646
1109,GRC,Kriti,35.22928435,24.8446976
1110,GRC,Notio Aigaio,36.74579951,26.29556513
1111,GRC,Peloponnisos,37.34455102,22.45254469
1112,GRC,Stereá Elláda,38.64887716,22.82868442
1113,GRC,Thessalia,39.51237964,22.21285247
1114,GRC,Voreio Aigaio,38.7921924,26.10887763
1115,GRD,Carriacou,12.48000649,-61.4500578
1116,GRD,Saint Andrew,12.11739456,-61.65258537
1117,GRD,Saint David,12.04364468,-61.68052535
1118,GRD,Saint George,12.05278305,-61.73540334
1119,GRD,Saint John,12.13997673,-61.71683864
1120,GRD,Saint Mark,12.18656175,-61.69044263
